datasets,spl,single_ans,conversations,answer
abstrct,sample,Premise,"A similar change was seen for mean anxiety scores: intervention 11.1 to 8.2, control 9.6 to 9.3 [F((1,84)) = 17.8, P < 0.05].",['Premise']
abstrct,sample,Premise,Patients receiving tamoxifen had significantly more vaginal discharge (P < .0001).,['Premise']
abstrct,sample,Premise,There were no substantial differences between the two treatments in Spitzer's quality of life score and for each item.,['Premise']
abstrct,sample,Premise,"Additionally, patients started on strong opioids required significantly fewer changes in therapy, had greater reduction in pain when a change was initiated, and reported greater satisfaction with treatment than the comparator group (P=0.041).",['Premise']
abstrct,sample,Premise,The carboplatin containing regimen (MVC) has a significant better toxicity profile than the cisplatin containing (MVP) regimen as proven both by the EORTC questionnaires and by the WHO toxicity data reported by physicians.,['Premise']
abstrct,sample,Premise,There was no difference between the two groups in disease-free survival (DFS) (2-year DFS 79.8% in the intervention arm and 76.4% in the control arm; p = 0.527) and overall survival (OS) (2-year OS 83.1% in the intervention arm and 84.3% in the control arm; p = 0.925).,['Premise']
abstrct,sample,Premise,"16 (29%) patients in the open oesophagectomy group had pulmonary infection in the first 2 weeks compared with five (9%) in the minimally invasive group (relative risk [RR] 0·30, 95% CI 0·12-0·76; p=0·005).",['Premise']
abstrct,sample,Premise,"In grade IV tumours the corresponding figures were 5.1 and 3.3 months, respectively.",['Premise']
abstrct,sample,Premise,No group-related negative effects were observed and the global satisfaction levels were very high.,['Premise']
abstrct,sample,Premise,"Hematologic toxicity was significantly more severe in arm A (leukopenia, neutropenia, and thrombocytopenia grade 3 or 4: 66% v 19%, 83% v 55%, 36% v 2% in arms A and B, respectively), which resulted in more febrile neutropenia (27% v 3% in arms A and B, respectively), dose reductions, and treatment delays.",['Premise']
abstrct,sample,Premise,"GCa caused less nausea, vomiting, constipation, and alopecia and was associated with fewer admissions for administration and better quality of life.",['Premise']
abstrct,sample,Premise,"After corrections for imbalances in pretreatment characteristics, chemotherapy treatment was, however, associated with a survival benefit (P = 0.003).",['Premise']
abstrct,sample,Premise,No differences in pain and symptom intensity were observed.,['Premise']
abstrct,sample,Premise,Patients in arm A had longer median survival,['Premise']
abstrct,sample,Premise,"Gastrointestinal toxicity of pamidronate caused a 23% drop-out rate,",['Premise']
abstrct,sample,Premise,The HgB responders (irrespective of treatment arm) had a mean change in Functional Assessment of Cancer Therapy (FACT) fatigue score from a baseline of +5.1 compared with -2.1 for the nonresponders (P = .006).,['Premise']
abstrct,sample,Premise,"More thrombocytopenia occurred with GCa (P = .03),",['Premise']
abstrct,sample,Premise,"and the pain score was still higher in the HDC group at that time (28.32 vs. 15.97, P = 0.004).",['Premise']
abstrct,sample,Premise,"Patients treated with PB experienced more improvement in total FACT-B (Functional Assessment of Cancer Therapy-Breast) (P = .021), FACT-B Social/Family Well-being (P = .041), and Breast Cancer-Additional Concerns (P = .008) scores than patients treated with PB+G.",['Premise']
abstrct,sample,Premise,"Compared with the control group, the intervention group had an improvement in fatigue as shown by a significantly greater decrease in BFI global score (-0.66 points; 95% CI -1.04 to -0.27) and FSS total score (-0.49; 95% CI, -0.78 to -0.21).",['Premise']
abstrct,sample,Premise,"At 6 weeks, initial effects were retained.",['Premise']
abstrct,sample,Premise,"The exercise program was well tolerated as evidenced by high attendance (83%) and compliance rates (93%), and the ability of the participants to exercise at an intensity within the target range for cancer survivors (rating of perceived exertion =13.8±1.5).",['Premise']
abstrct,sample,Premise,"There were no discrepancies in length of hospital stay, postoperative pain, bowel function, and quality of life between both approaches.",['Premise']
abstrct,sample,Premise,a significant lower serum C-reactive protein level was detected in glutamine-enriched TPN compared with standard TPN (P = 0.013).,['Premise']
abstrct,sample,Premise,"Of the 41 patients who reported swelling at baseline, 38 (93%) improved.",['Premise']
abstrct,sample,Premise,this did not translate into improved progression-free survival (PFS) or overall survival (OS).,['Premise']
abstrct,sample,Premise,skin toxicities and liver dysfunction were more common in the gefitinib arm.,['Premise']
abstrct,sample,Premise,patients started on strong opioids had significantly better pain relief than patients treated according to WHO guidelines (P=0.041).,['Premise']
abstrct,sample,Premise,"Only the dyspnea symptom scale showed superior results for R-Y than for B-I (B-I 13.6 ± 17.9, R-Y 8.6 ± 16.3, p = 0.02).",['Premise']
abstrct,sample,Premise,Subdomain analysis revealed a clinically moderate improvement from baseline for LAC in total QOL index at 18 months (P = 0.02) as well as other small symptomatic improvements.,['Premise']
abstrct,sample,Premise,"Response rates (RRs) for PC, VC, GC, and TC were 29.1%, 25.9%, 22.3%, and 23.4%, respectively.",['Premise']
abstrct,sample,Premise,No significant difference in any of the analysed outcome measures was observed.,['Premise']
abstrct,sample,Premise,"During the first year of follow-up, there were 13 major adverse events in the embolization group (12%) and 10 in the surgical group (20%) (P=0.22), mostly related to the intervention.",['Premise']
abstrct,sample,Premise,"The PFS was significantly longer in experimental arm (6.2 vs. 4.3 months, odds ratio 0.66, P = 0.003),",['Premise']
abstrct,sample,Premise,"With median follow-up of 15.8 months, there was no significant difference in 1-year survival (46% v 41%, respectively; P =.42), median survival (9.9 v 9.9 months, respectively; P =.43), or median time to progression (4.0 v 3.0 months, respectively; P =.54) between the two regimens.",['Premise']
abstrct,sample,Premise,"In the 87 bioCT-arm patients, 22 ORs (25.3%) (three CRs and 19 PRs) (P =.70) were recorded.",['Premise']
abstrct,sample,Premise,"Systemic side effect (SE) change scores were significantly improved for TCH-treated patients compared with AC→TH and AC→T at EOC, suggesting improved tolerability.",['Premise']
abstrct,sample,Premise,"Median time-to-worsening (months) FACT-L score was longer with gefitinib versus carboplatin/paclitaxel for the overall population (8.3 versus 2.5) and EGFR mutation-positive subgroup (15.6 versus 3.0), and similar for both treatments in the EGFR mutation-negative subgroup (1.4 versus 1.4).",['Premise']
abstrct,sample,Premise,although this parameter did not differ from the reference group at baseline.,['Premise']
abstrct,sample,Premise,No treatment-related death was observed.,['Premise']
abstrct,sample,Premise,Responses were one complete and 44 partial on arm A (28%) and two complete and 61 partial (41%) on arm B (P = .018).,['Premise']
abstrct,sample,Premise,The secondary endpoints were also not significantly different between the arms.,['Premise']
abstrct,sample,Premise,"After a median follow-up time of 9.64 months, incidence rates of grades 2-4 acute diarrhea were similar in both groups (49% placebo vs 44% LAO; P = .21).",['Premise']
abstrct,sample,Premise,The incidence of toxicity in the groups was similar.,['Premise']
abstrct,sample,Premise,"At first follow-up, groups differed only in social functioning, favouring the radiotherapy-only group (mean score 79.0 [SD 3.2] for patients assigned radiotherapy vs 67.4 [2.7] for those assigned radiotherapy and temozolomide; difference between groups 11.6 points [95% CI 3.5-19.7], p=0.0052).",['Premise']
abstrct,sample,Premise,"The 12-week resistance exercise intervention did not improve body composition as measured by changes in body weight, body mass index, waist circumference, or subcutaneous skinfolds.",['Premise']
abstrct,sample,Premise,Patients in the observation arm showed considerable improvements in QOL by 3 months.,['Premise']
abstrct,sample,Premise,"Patients' assessment of quality of life showed that raltitrexed was inferior to the fluorouracil-based regimens, especially in terms of palliation and functioning.",['Premise']
abstrct,sample,Premise,No myomectomy cases had further intervention.,['Premise']
abstrct,sample,Premise,The relative risk of presenting with complications was 0.70; CI 95% (0.23-2.11); P = 0.694.,['Premise']
abstrct,sample,Premise,Other toxicities were mild and generally well tolerated.,['Premise']
abstrct,sample,Premise,Partial response rates were 40 and 41.7% in IEP and MVP arms.,['Premise']
abstrct,sample,Premise,"The results of both the FLIC and FACT-L demonstrated significantly lower scores corresponding to lower KPS values (P = 0.009 and P = 0.016, respectively).",['Premise']
abstrct,sample,Premise,"If offered a choice, 80% of the patients prior to start and 58% of the patients after completion of the program indicated that they preferred the entire multidimensional program.",['Premise']
abstrct,sample,Premise,"Among the 54 patients who exhibited isolated local relapse, 35% (19/54) survived in further remission longer than 2 years after retreatment, including local therapy (surgery +/- radiotherapy).",['Premise']
abstrct,sample,Premise,"In the expanded pattern-mixture model, EVE + EXE-treated patients who did not drop out early had stable BRBS and BRAS relative to PBO + EXE.",['Premise']
abstrct,sample,Premise,The nutrition intervention group had a higher mean protein intake (1.1 to 1.3 g/kg/day) compared with the standard practice group (1.0 to 1.1 g/kg/day) (P=0.001).,['Premise']
abstrct,sample,Premise,"Among patients with normal baseline gallbladder imaging, cholecystectomy was required in 23.0% of those receiving TAM-OCT but in only 1.4% of those receiving TAM (P < .001).",['Premise']
abstrct,sample,Premise,No statistically significant relationships between biomarker expression and outcomes were observed.,['Premise']
abstrct,sample,Premise,"With a median follow-up time of 12 months and 382 deaths, there was no clear survival benefit when comparing PCV with TMZ (hazard ratio [HR], 0.91; 95% CI, 0.74 to 1.11; P = .350).",['Premise']
abstrct,sample,Premise,"Exemestane patients reported more bone/muscle aches (P < .0001), vaginal dryness (P = .0004), and difficulty sleeping (P = .03).",['Premise']
abstrct,sample,Premise,"The median TDD in HRQOL was 8.3 months with EVE + EXE versus 5.8 months with PBO + EXE (hazard ratio, 0.74; P = .0084).",['Premise']
abstrct,sample,Premise,"The most commonly reported adverse events were nausea, abdominal pain, vomiting and fatigue.",['Premise']
abstrct,sample,Premise,"Extracranial metastases was an important predictor of mortality (relative risk, 2.3).",['Premise']
abstrct,sample,Premise,"Progression-free survival was 4.9 and 5.4 months in arm A and B, respectively.",['Premise']
abstrct,sample,Premise,"The changes of BMD in group B patients were significantly greater than patients in group A (p=0.011, CI=0.063-0.437), and group C (p=0.003, CI=0.146-0.620).",['Premise']
abstrct,sample,Premise,"Grade 3/4 neutropenia was seen in 27 patients (68%), and grade 3/4 anemia was seen in 5 patients (13%).",['Premise']
abstrct,sample,Premise,Adverse events were comparable between groups.,['Premise']
abstrct,sample,Premise,"Using an area under the serum concentration-time curve analysis, there was no evidence that methylphenidate, as compared with placebo, improved the primary end point of cancer-related fatigue in this patient population (P = .35).",['Premise']
abstrct,sample,Premise,A greater percentage of patients on the CET/BRIV arm had PF worsening at 6 weeks (31% vs 17%).,['Premise']
abstrct,sample,Premise,"Patients receiving MA reported substantially better appetite (P = 0.001), mood (P = 0.001) and overall quality of life (P < 0.001), and possibly less nausea and vomiting (P = 0.08) than patients receiving placebo, based on a test for trend.",['Premise']
abstrct,sample,Premise,"Survival and hospital stay did not differ among the groups, whereas overall complications were higher on artificial nutrition (P < .05).",['Premise']
abstrct,sample,Premise,Mild complications were significantly less frequent in the LADG group than in the ODG group (23.2 vs. 41.5 %; P = 0.012).,['Premise']
abstrct,sample,Premise,Median OS was 13.8 months for arm 1 versus 14.4 months for arm 2 (P =.4).,['Premise']
abstrct,sample,Premise,"The total medical-resource utilization cost per patient was 8.9% higher with the combination: 24,475 dollars for combination therapy versus 22,477 dollars for single-agent docetaxel.",['Premise']
abstrct,sample,Premise,High baseline plasma vascular endothelial growth factor A (VEGF-A) concentrations were associated with greater bevacizumab benefit (not statistically significant).,['Premise']
abstrct,sample,Premise,"Among patients who had measurable disease (TC, n = 147; TC-Top, n = 145), overall (i.e., complete or partial) response was 69.0% (95% CI = 61.4% to 76.5%) in the TC-Top arm and 76.2% (95% CI = 69.3% to 83.1%) in the TC arm (P = .166).",['Premise']
abstrct,sample,Premise,"Patients <3 years (n = 49, 19.5% of all enrolled patients) at diagnosis had a 10-year EFS and OS of 29 ± 6.5% and 37.5 ± 7%, respectively, while for patients 3-6 years (n = 34, 13.5% of all enrolled patients) 10-year EFS and OS were 35 ± 8% and 36 ± 8%, respectively.",['Premise']
abstrct,sample,Premise,"Median time to disease progression (33.8 and 40.7 weeks, respectively) and overall survival (41.4 and 57.3 weeks, respectively) were of borderline significance in favor of the GP arm (p = 0.055).",['Premise']
abstrct,sample,Premise,Some patients reported symptoms of fecal incontinence.,['Premise']
abstrct,sample,Premise,No statistically significant difference in QOL response between treatment arms was found for any domain or item except nausea and vomiting (P = 0.04).,['Premise']
abstrct,sample,Premise,intraoperative blood loss and postoperative hospital stay were not significantly different (Student t-test).,['Premise']
abstrct,sample,Premise,There was no statistically significant difference in grade 3/4 neutropenia and thrombocytopenia between the four arms.,['Premise']
abstrct,sample,Premise,but regression toward baseline was noted at 6-month follow-up.,['Premise']
abstrct,sample,Premise,"Most of the symptom control was achieved during the first 3 cycles of treatment, with some further improvement thereafter in the GEM-arm only.",['Premise']
abstrct,sample,Premise,"Compared with standard TPN, a higher serum prealbumin level and better nitrogen balance were observed in glutamine-enriched TPN (P = 0.039 and 0.048 respectively).",['Premise']
abstrct,sample,Premise,"Adverse transfusion-related events (eg, hypersensitivity reactions, flu-like syndrome) were common during cycles 1 and 2, and vascular-leak syndrome occurred in 25% of patients.",['Premise']
abstrct,sample,Premise,Men who followed advice to rest and take things easy if they became fatigued demonstrated a slight deterioration in physical functioning and a significant increase in fatigue at the end of radiotherapy.,['Premise']
abstrct,sample,Premise,"However, imperative stool urge, stool fragmentation, prolonged stooling sessions, and minor problems of incontinence are frequently observed in the postoperative situation and negatively affect quality of life.",['Premise']
abstrct,sample,Premise,SGN-15 was active against Le(y)-positive tumors in early phase clinical trials and was synergistic with docetaxel in preclinical experiments.,['Premise']
abstrct,sample,Premise,"Nausea and vomiting is the only notable symptom that was worse in whole stomach group at the time of 2 years after surgery,",['Premise']
abstrct,sample,Premise,no endometrial cancer deaths have occurred in this group.,['Premise']
abstrct,sample,Premise,"Anxiety scores yielded a quadratic interaction comparing UCO and SMEX (p = 0.049), with trends for changes in SMEX but not UCO.",['Premise']
abstrct,sample,Premise,"Taxol (paclitaxel; Bristol-Myers Squibb, Wallingford, CT) is a new anticancer agent with activity in a number of human tumors, including epithelial ovarian cancer.",['Premise']
abstrct,sample,Premise,Pain reduction was significant from day 4 till end of treatment with SAMITAL® and from days 7 to 21 in placebo patients.,['Premise']
abstrct,sample,Premise,"Psychological quality of life also improved more in the intervention group, from 49.6 to 61.2 vs. 50.1 to 51.5 in the control group [F((1,84)) = 10.9, P < 0.05].",['Premise']
abstrct,sample,Premise,"Median survival was: OSC + WBRT 49 days (95% confidence interval 39-61), OSC 51 days (95% confidence interval 27-57) - hazard ratio 1.11 (95% confidence interval 0.80-1.53) in favour of WBRT.",['Premise']
abstrct,sample,Premise,There was no significant difference in QOL as assessed by the FACT-Anemia or ESAS instruments.,['Premise']
abstrct,sample,Premise,"A small decline in visual analogue scale scores was observed (70.7 vs. 68.2, P=0.026).",['Premise']
abstrct,sample,Premise,"The median overall survival (OS) was 34.1 and 30.7 months in Arms A and B, respectively (HR 0.98; 95% CI 0.81-1.18, P = 0.82).",['Premise']
abstrct,sample,Premise,"The KPS score in the treated group after treatment was improved in 13 patients (23.6%), stabilized in 27 (49.6%) and declined in 15 (27.3%), while in the control group, it was improved in 7 (13.2%), stabilized in 21 (39.6%) and declined in 25 (47.2%), the difference between the two groups was significant (P < 0.05).",['Premise']
abstrct,sample,Premise,"For sexually active female rectal and anal cancer survivors enrolled in a sexual health intervention, sexual dysfunction was significantly and consistently associated with specific measures of psychological well-being, most notably Sexual/Relationship Satisfaction.",['Premise']
abstrct,sample,Premise,"At the post-treatment assessment, IMCP participants demonstrated significantly greater improvement than the control condition for the primary outcomes of spiritual well-being (b = 0.39; P <.001, including both components of spiritual well-being (sense of meaning: b = 0.34; P = .003 and faith: b = 0.42; P = .03), and quality of life (b = 0.76; P = .013).",['Premise']
abstrct,sample,Premise,The functional well-being component of the FACT-H&amp;N predicted most significantly for LRC (p = 0.0004).,['Premise']
abstrct,sample,Premise,"however, treatment-related improvements were noted in symptom burden within all groups.",['Premise']
abstrct,sample,Premise,The adherence rate to ALT was significantly higher than the adherence to self-management therapy.,['Premise']
abstrct,sample,Premise,"The effects of ATP on body weight, muscle strength, and albumin concentration were especially marked in cachectic patients (P =.0002, P =.0001, and P =. 0001, respectively, for ATP versus no ATP).",['Premise']
abstrct,sample,Premise,"There were no significant differences between groups in terms of intrusion or avoidance, state anxiety, depression, or fatigue.",['Premise']
abstrct,sample,Premise,No differences in QOL between groups 2 and 3 were found.,['Premise']
abstrct,sample,Premise,The duration of survival and disease-free survival at 2 years after randomization were estimated at 22% and 19% for the control group and 22% and 14% for the GM-CSF group (P = NS).,['Premise']
abstrct,sample,Premise,Toxicity was generally limited to musculoskeletal symptoms (18% grade 3/4 for marimastat).,['Premise']
abstrct,sample,Premise,"Patients in both treatment conditions showed improvements in pain, depression, QOL, and self-efficacy, and caregivers in both conditions showed improvements in anxiety and self-efficacy from baseline to four-month follow-up.",['Premise']
abstrct,sample,Premise,"We found a statistically significant effect after four months in the bodily pain domain of SF36, with an estimated mean difference (EMD) of 15.3 (95% CI:4 to 26.6, p=0.01) and a trend in favour of the intervention for role physical functioning (EMD 12.04, 95% CI: -1 to 25.1, p=0.07) and physical component summary (EMD 3.76, 95% CI:-0.1 to 7.6, p=0.06).",['Premise']
abstrct,sample,Premise,"we reported a response rate of 43.1 and 38.6%, respectively, in MVP and MVC arm (P=0.59) and a median survival of 10.2 and 7.2 months, respectively, for cisplatin and carboplatin arm (P=0.39).",['Premise']
abstrct,sample,Premise,Change in self-efficacy for fat restriction partially accounted for the intervention's impact on overall diet quality among men only (mean indirect effect = 0.60).,['Premise']
abstrct,sample,Premise,"Based on serum rhTSH-stimulated Tg alone (Tg < 0.8 microg/l, BRAHMS Tg Kryptor), no difference in ablation success was observed between rhTSH and hypothyroidism groups, 91.7% and 97.1%, respectively.",['Premise']
abstrct,sample,Premise,"Among the clinical outcome measures, QOL score improvement was greater for UAE with TAGMs compared with PVA (49.0 vs 27.9; P = .02),",['Premise']
abstrct,sample,Premise,"ORR was 25.0% (95% CI, 13% to 41%) for ECF, 18.5% (95% CI, 9% to 34%) for TC, and 36.6% (95% CI, 23% to 53%) for TCF (n = 119).",['Premise']
abstrct,sample,Premise,"The intervention had a borderline significant direct effect on reduced distress (β = -1.32, 95%CI = -2.68;0.11), and a significant indirect effect via increased general self-efficacy and mastery (β = -1.06, 95%CI = -1.89;-0.38).",['Premise']
abstrct,sample,Premise,"Serum testosterone level was significantly higher (mean 359.2 compared to 10.5, P < 0.001),",['Premise']
abstrct,sample,Premise,"Significantly fewer patients receiving escitalopram developed depression (24.6% in the placebo group vs 10.0% in the escitalopram group; stratified log-rank test, P = .04).",['Premise']
abstrct,sample,Premise,We found no difference in follow-up costs.,['Premise']
abstrct,sample,Premise,More patients on afatinib (64%) versus chemotherapy (50%) experienced improvements in dyspnea scores (P = .010).,['Premise']
abstrct,sample,Premise,"Median OS was 9.45 and 10 months respectively for weekly VNR/CDDP arm and the day 1-8 VNR/CDDP one without statistically a significant difference (log-rank test, p=0.259).",['Premise']
abstrct,sample,Premise,Grade 3/4 diarrhea occurred in 36% of patients treated weekly and in 19% of those treated once every 3 weeks (P =.002).,['Premise']
abstrct,sample,Premise,"In contrast, in the control group, endpoints with a significant improvement from baseline included body weight (p < 0.02) and appetite (p = 0.02).",['Premise']
abstrct,sample,Premise,"For men in SPCG-4, negative side-effects were common and added more stress than was reported in the control population.",['Premise']
abstrct,sample,Premise,"Beyond tumor and nodal stage, Karnofsky performance status, primary site, cigarette use, use of concurrent chemotherapy, and altered fractionation schedules, the FACT-H&amp;N score was independently predictive of LRC (but not OS), with p = 0.0038.",['Premise']
abstrct,sample,Premise,The number of hospital admissions and the number of days in hospital were not different.,['Premise']
abstrct,sample,Premise,"Although time to definitive weight loss and time to definitive worsening of appetite favored DCF,",['Premise']
abstrct,sample,Premise,For astrocytoma grade III the median survival time was 10.6 (1.3-92.7) months for the radiotherapy only group and 17.3 (0.4-96.9+) months for the estramustine + radiotherapy group.,['Premise']
abstrct,sample,Premise,"Gefitinib did not show better OS compared with GP (hazard ratio [HR], 0.932; 95% CI, 0.716 to 1.213; P = .604; median OS, 22.3 v 22.9 months, respectively).",['Premise']
abstrct,sample,Premise,Longitudinal analyses replicated these findings.,['Premise']
abstrct,sample,Premise,"this was not significantly different between groups, with a trend for reduced symptomatology in group 1 versus group 2/group 3 (p < .07).",['Premise']
abstrct,sample,Premise,"The estimated treatment effects in participants who died during the study were a mean (SE) of 8.6 (3.6) for quality of life (P = .02), -24.2 (20.5) for symptom intensity (P = .24), and -2.7 (1.2) for depressed mood (P = .03).",['Premise']
abstrct,sample,Premise,"whereas it decreased by 0.05 L/min in the control group (mean difference, 0.29 L/min; 95% confidence interval [CI], 0.18 to 0.40; P <.001).",['Premise']
abstrct,sample,Premise,Median survival was 5.1 months for PVI 5-FU and 6.5 months for PVI 5-FU plus MMC (P =.34).,['Premise']
abstrct,sample,Premise,the overall survival was similar in both arms (14.8 months in experimental arm vs. 14.1 months in control arm);,['Premise']
abstrct,sample,Premise,"Seventeen of 25 HBO-treated patients (68%) improved versus 8 of 21 controls (38.1%; P = .043, χ(2) test).",['Premise']
abstrct,sample,Premise,"Rates of resource use were statistically higher for pemetrexed than for placebo: admissions to hospital for drug-related adverse events (19 [4%] vs none; p=0·001), transfusions (42 [10%] vs seven [3%]; p=0·003), and erythropoiesis-stimulating agents (26 [6%] vs four [2%]; p=0·017).",['Premise']
abstrct,sample,Premise,"The clinical benefit rates in assessable patients with 3+ and 2+ HER2 overexpression were 48% and 7%, respectively.",['Premise']
abstrct,sample,Premise,"Multiple baseline factors, including Eastern Cooperative Oncology Group performance status of 0, nonvisceral disease, < three metastatic sites, and less time from initial diagnosis until random assignment, were associated with improved OS.",['Premise']
abstrct,sample,Premise,"A response to CEF tended to last longer than a response to E (median, 12 v 10.5 months; P = .07).",['Premise']
abstrct,sample,Premise,"At a median follow-up of 18 (CT) and 16 (bioCT) months, median OS was 9.5 versus 11.0 months (P =.51), respectively.",['Premise']
abstrct,sample,Premise,"Food intake and appetite VAS scores were significantly higher in the ghrelin group than in the placebo group (18.2 ± 5.2 kcal/kg/day vs 12.7 ± 3.4 kcal/kg/day [P = .001] and 6.2 ± 0.9 vs 4.1 ± 0.9 [P < .0001], respectively).",['Premise']
abstrct,sample,Premise,Pain-free survival and time to first cancer pain-related opioid intake were comparable.,['Premise']
abstrct,sample,Premise,There were no significant adverse effects associated with r-HuEPO.,['Premise']
abstrct,sample,Premise,Induction chemotherapy was completed in 78% of the patients.,['Premise']
abstrct,sample,Premise,The costs during the follow-up period did not differ between the two groups.,['Premise']
abstrct,sample,Premise,"bother worsened when the IUS V35 was 99% (ρ=-0.31, p=0.05) or the EUS V240 was 63% (ρ=-0.31, p=0.05);",['Premise']
abstrct,sample,Premise,"Over 73 months after randomization, the fludarabine group gained a mean of 45 days of toxicity-free survival at CAP, and 61 days over ChOP.",['Premise']
abstrct,sample,Premise,"More major complications (stent: 6 in 4 patients vs GJJ: 0; P = .02), recurrent obstructive symptoms (stent: 8 in 5 patients vs GJJ: 1 in 1 patient; P = .02), and reinterventions (stent: 10 in 7 patients vs GJJ: 2 in 2 patients; P < .01) were observed after stent placement compared with GJJ.",['Premise']
abstrct,sample,Premise,No survival differences were noted.,['Premise']
abstrct,sample,Premise,The DAHANCA toxicity scores had a low sensitivity (0.48-0.74) in detecting equivalent subjective complaints from the questionnaires and the observer-based scoring system severely underestimated patient complaints.,['Premise']
abstrct,sample,Premise,"Comparing the single- and multiple-fraction radiotherapy schedules, no differences were found in life expectancy (43.0 versus 40.4 weeks, P =.20) or quality-adjusted life expectancy (17.7 versus 16.0 weeks, P =.21).",['Premise']
abstrct,sample,Premise,Median survival was 4.8 months for oral treatment and 5.9 months for intravenous therapy.,['Premise']
abstrct,sample,Premise,"Improvements in the signs and symptoms of rheumatoid arthritis, physical function and health-related quality of life observed after 6 months, were maintained throughout the 2 years in this population with difficult-to-treat disease.",['Premise']
abstrct,sample,Premise,lean body mass was unchanged during follow-up compared to preoperative values.,['Premise']
abstrct,sample,Premise,"The scapula-oriented exercise group showed improvements in pain, physical function, social function, and global quality of life compared with baseline, whereas the general exercise group showed improved fatigue and range of motion.",['Premise']
abstrct,sample,Premise,"There was a significant difference in self-reported toxicities (SED), with increased levels of nervousness and appetite loss in the methylphenidate arm.",['Premise']
abstrct,sample,Premise,the median survival observed is shorter than historical data and do not support further evaluation of these doses of single agent docetaxel in this population.,['Premise']
abstrct,sample,Premise,"At least one episode of grade 3-4 toxicity was observed in 27, 25, 38 and 47% of the patients in the LV5FU2, ldLV5FU2, HD-FU and Tomudex arms, respectively (p = 0.016).",['Premise']
abstrct,sample,Premise,Improvements in QoL occurred early within four weeks and were sustained.,['Premise']
abstrct,sample,Premise,"Higher proportions of the combined therapy group also achieved improvement in physical and role functioning and in fatigue as compared with the chemotherapy group,",['Premise']
abstrct,sample,Premise,"More patients in the chemotherapy group (45%, 14/31) had an improved or prolonged high quality of life for a minimum period of 4 months compared to those in the best supportive care group (20%, 6/30, P < 0.05).",['Premise']
abstrct,sample,Premise,"The SCNS physical and patient care subscales (-14.2, 95% CI -26.2 to -2.2; P = 0.02 and -7.4, 95% CI -13.7 to -1.1; P = 0.02, respectively) and self-reported health state (12.8, 95% CI 3.2 to 22.4; P = 0.01) also differed significantly.",['Premise']
abstrct,sample,Premise,Mean use of additional analgesia (intravenous morphine equivalents) was 12 mg in the WIC arm and 9 mg in the epidural arm.,['Premise']
abstrct,sample,Premise,There were no statistically significant differences in patients' QOL outcomes over the study period.,['Premise']
abstrct,sample,Premise,"The Cronbach's alpha coefficients were 0.79 and 0.73 for the body image and fear of recurrence scales, respectively.",['Premise']
abstrct,sample,Premise,"Patients with PSA nadir ≤ 0.2 ng/ml, though had significantly higher 2-year risk of progression compared to CAD (53% vs. 31% (P = 0.03), respectively.",['Premise']
abstrct,sample,Premise,A slight increase in transfusions was reported in the QW group.,['Premise']
abstrct,sample,Premise,"Response rates were similar in the 24- and 3-hour groups (19% and 16%, respectively; P = .6).",['Premise']
abstrct,sample,Premise,"The inflammation and oxidative stress parameters IL-6, TNF-α, CRP, and ROS decreased significantly in arm 1, while no significant change was observed in arm 2.",['Premise']
abstrct,sample,Premise,Only the FACT-G social/family well-being subscale had no relationship with EQ-5D responses and utility scores.,['Premise']
abstrct,sample,Premise,"The postoperative complication and mortality rates were similar in all treatment groups, with few serious complications recorded.",['Premise']
abstrct,sample,Premise,"With a median follow-up of 17 months, median PFS was 8.6 months (95% CI, 7.9 to 9.7 months) for gemcitabine plus carboplatin and 5.8 months (95% CI, 5.2 to 7.1 months) for carboplatin.",['Premise']
abstrct,sample,Premise,"The change in global quality of life (P = 0.067; effect size, 0.33) and strength of external rotation (P = 0.001; effect size, 0.55) were significantly greater in the scapula-oriented exercise group than in the general exercise and control group.",['Premise']
abstrct,sample,Premise,"Regarding the mechanisms for achieving better health, support was found for an indirect effect of distress reduction.",['Premise']
abstrct,sample,Premise,"In grade IV the corresponding median survival time was 12.3 (2.1-89.2) and 10.3 (0.3-91.7+) months, respectively.",['Premise']
abstrct,sample,Premise,Additional longitudinal analyses showed a greater increase in loss of appetite in the pemetrexed group than in the placebo group (4·3 mm vs 0·2 mm; p=0·028).,['Premise']
abstrct,sample,Premise,The analysis of quality of live assessment showed a statistically significant decrease in quality of life after treatment in patients with resectable pancreatic cancer and treated with radiotherapy and gemcitabine.,['Premise']
abstrct,sample,Premise,Post-treatment symptoms were increased above baseline for all treatments.,['Premise']
abstrct,sample,Premise,Improvements in absolute OS rates were 10% at 6 months and 15% at 12 months in the combination arm compared with the monotherapy arm.,['Premise']
abstrct,sample,Premise,"ORR, stable disease, median OS, were 4.4% versus 5.5%, 36.0% versus 39.6%, 6.7 versus 7.2 months (HR, 0.973; 95% CI, 0.805 to 1.176), respectively.",['Premise']
abstrct,sample,Premise,"Although toxicity was higher in patients receiving FLOT,",['Premise']
abstrct,sample,Premise,18 months post-surgery approximately twice as many patients in the standard group compared with the SNB group reported substantial arm swelling (14% versus 7%) (p = 0.002) or numbness (19% versus 8.7%) (p < 0.001).,['Premise']
abstrct,sample,Premise,Scores were stable over time and considerably lower than the general population norms.,['Premise']
abstrct,sample,Premise,Significant differences of FACT-B score (p=0.008) and FACT-G score (p=0.019) were observed at that time point.,['Premise']
